0.003750, 0.150000, 50
0.016020, 0.245409, 50
0.036466, 0.408907, 50
0.065078, 0.572240, 50
0.101845, 0.735341, 50
0.146752, 0.898140, 50
0.199780, 1.060566, 50
0.260907, 1.222544, 50
0.330107, 1.383996, 50
0.407349, 1.544844, 50
0.492600, 1.705004, 50
0.585819, 1.864391, 50
0.686965, 2.022917, 50
0.795989, 2.180493, 50
0.912841, 2.337029, 50
1.037463, 2.492434, 50
1.169794, 2.646619, 50
1.309768, 2.799494, 50
1.457317, 2.950974, 50
1.612366, 3.100973, 50
1.774836, 3.249412, 50
1.944647, 3.396213, 50
2.121712, 3.541303, 50
2.305943, 3.684612, 50
2.497246, 3.826075, 50
2.695528, 3.965625, 50
2.900688, 4.103201, 50
3.112625, 4.238740, 50
3.331233, 4.372175, 50
3.556405, 4.503440, 50
3.788028, 4.632460, 50
4.025986, 4.759156, 50
4.270158, 4.883442, 50
4.520419, 5.005221, 50
4.776639, 5.124392, 50
5.038681, 5.240846, 50
5.306405, 5.354473, 50
5.579663, 5.465168, 50
5.858305, 5.572841, 50
6.142177, 5.677431, 50
6.427569, 5.707843, 50
6.710882, 5.666254, 50
6.992131, 5.624982, 50
7.271345, 5.584285, 50
7.548570, 5.544490, 50
7.823869, 5.505997, 50
8.104819, 5.618983, 50
8.459246, 7.088550, 50
8.799672, 6.808518, 50
9.128621, 6.578984, 50
9.447857, 6.384717, 50
9.758514, 6.213134, 50
10.061203, 6.053781, 50
10.356075, 5.897451, 50
10.642329, 5.725063, 50
10.915830, 5.470022, 50
11.172922, 5.141855, 50
11.412680, 4.795153, 50
11.633827, 4.422945, 50
11.834839, 4.020230, 50
12.014192, 3.587064, 50
12.170894, 3.134048, 50
12.305347, 2.689051, 50
12.420320, 2.299468, 50
12.521332, 2.020228, 50
12.615629, 1.885948, 50
12.710019, 1.887793, 50
12.808995, 1.979527, 50
12.914290, 2.105892, 50
13.025573, 2.225658, 50
13.141435, 2.317242, 50
13.260120, 2.373702, 50
13.379922, 2.396041, 50
13.499348, 2.388512, 50
13.617154, 2.356120, 50
13.732330, 2.303527, 50
13.844065, 2.234696, 50
13.951707, 2.152849, 50
14.054735, 2.060558, 50
14.152728, 1.959854, 50
14.245345, 1.852343, 50
14.332310, 1.739295, 50
14.413396, 1.621724, 50
14.488418, 1.500440, 50
14.557223, 1.376098, 50
14.619685, 1.249234, 50
14.675699, 1.120288, 50
14.725180, 0.989627, 50
14.768058, 0.857560, 50
14.804276, 0.724351, 50
14.833787, 0.590228, 50
14.856557, 0.455395, 50
14.872559, 0.320032, 50
14.881774, 0.184308, 50
14.884683, 0.058187, 50
14.884683, 0.000000, 50
