0.003704, 0.148148, 50
0.013722, 0.200363, 50
0.030422, 0.334005, 50
0.053810, 0.467749, 50
0.083892, 0.601642, 50
0.120678, 0.735731, 50
0.164182, 0.870073, 50
0.214418, 1.004727, 50
0.271406, 1.139761, 50
0.335169, 1.275251, 50
0.405733, 1.411279, 50
0.483130, 1.547935, 50
0.567395, 1.685317, 50
0.658572, 1.823529, 50
0.756706, 1.962678, 50
0.861850, 2.102879, 50
0.974062, 2.244244, 50
1.093406, 2.386889, 50
1.219953, 2.530925, 50
1.353776, 2.676458, 50
1.494955, 2.823587, 50
1.643575, 2.972403, 50
1.799724, 3.122985, 50
1.963494, 3.275401, 50
2.134980, 3.429711, 50
2.314278, 3.585960, 50
2.501487, 3.744188, 50
2.693151, 3.833267, 50
2.885741, 3.851817, 50
3.079256, 3.870283, 50
3.273688, 3.888653, 50
3.469034, 3.906921, 50
3.665289, 3.925092, 50
3.862448, 3.943176, 50
4.060507, 3.961189, 50
4.259465, 3.979152, 50
4.459319, 3.997086, 50
4.660070, 4.015015, 50
4.861718, 4.032965, 50
5.064266, 4.050957, 50
5.267716, 4.069012, 50
5.472074, 4.087149, 50
5.677343, 4.105379, 50
5.883528, 4.123710, 50
6.090635, 4.142138, 50
6.298668, 4.160654, 50
6.507630, 4.179236, 50
6.717522, 4.197850, 50
6.928345, 4.216448, 50
7.140093, 4.234967, 50
7.352759, 4.253325, 50
7.566331, 4.271428, 50
7.780789, 4.289159, 50
7.996108, 4.306389, 50
8.212257, 4.322972, 50
8.429194, 4.338750, 50
8.646872, 4.353560, 50
8.865234, 4.367231, 50
9.084214, 4.379598, 50
9.300097, 4.317658, 50
9.500387, 4.005819, 50
9.702232, 4.036898, 50
9.905659, 4.068524, 50
10.110717, 4.101175, 50
10.317485, 4.135355, 50
10.526065, 4.171607, 50
10.736592, 4.210527, 50
10.949230, 4.252769, 50
11.164183, 4.299056, 50
11.381692, 4.350179, 50
11.602041, 4.406973, 50
11.825555, 4.470287, 50
12.052599, 4.540888, 50
12.283565, 4.619316, 50
12.518847, 4.705633, 50
12.758800, 4.799057, 50
13.003674, 4.897479, 50
13.253522, 4.996961, 50
13.508093, 5.091420, 50
13.766736, 5.172870, 50
14.028365, 5.232577, 50
14.291520, 5.263105, 50
14.550297, 5.175539, 50
14.798397, 4.962003, 50
15.034308, 4.718213, 50
15.257638, 4.466604, 50
15.468398, 4.215190, 50
15.666857, 3.969184, 50
15.853426, 3.731373, 50
16.028566, 3.502802, 50
16.192737, 3.283431, 50
16.346369, 3.072636, 50
16.489846, 2.869528, 50
16.623503, 2.673148, 50
16.747631, 2.482570, 50
16.862479, 2.296950, 50
16.968256, 2.115542, 50
17.065141, 1.937698, 50
17.153284, 1.762862, 50
17.232812, 1.590557, 50
17.303831, 1.420378, 50
17.366429, 1.251973, 50
17.420682, 1.085042, 50
17.466648, 0.919321, 50
17.504377, 0.754579, 50
17.533907, 0.590609, 50
17.555268, 0.427226, 50
17.568481, 0.264257, 50
17.573558, 0.101539, 50
17.574064, 0.010113, 50
17.574064, 0.000000, 50
