0.003704, 0.148148, 50
0.015908, 0.244082, 50
0.036245, 0.406736, 50
0.064709, 0.569287, 50
0.101293, 0.731691, 50
0.145988, 0.893896, 50
0.198781, 1.055850, 50
0.259655, 1.217491, 50
0.328593, 1.378750, 50
0.405571, 1.539554, 50
0.490561, 1.699819, 50
0.583534, 1.859456, 50
0.684453, 2.018366, 50
0.793275, 2.176447, 50
0.909954, 2.333589, 50
1.034438, 2.489681, 50
1.166669, 2.644606, 50
1.306581, 2.798253, 50
1.454107, 2.950509, 50
1.609170, 3.101269, 50
1.771692, 3.250433, 50
1.941588, 3.397912, 50
2.118769, 3.543625, 50
2.303144, 3.687504, 50
2.494619, 3.829492, 50
2.693096, 3.969541, 50
2.898476, 4.107613, 50
3.106811, 4.166690, 50
3.314218, 4.148149, 50
3.520703, 4.129691, 50
3.726269, 4.111328, 50
3.930922, 4.093066, 50
4.134667, 4.074900, 50
4.337508, 4.056819, 50
4.539449, 4.038809, 50
4.740491, 4.020848, 50
4.940637, 4.002914, 50
5.139886, 3.984984, 50
5.338238, 3.967034, 50
5.535690, 3.949039, 50
5.732239, 3.930980, 50
5.927881, 3.912839, 50
6.122611, 3.894603, 50
6.316424, 3.876267, 50
6.509316, 3.857831, 50
6.701281, 3.839306, 50
6.892317, 3.820714, 50
7.082421, 3.802089, 50
7.271595, 3.783479, 50
7.459843, 3.764948, 50
7.647171, 3.746575, 50
7.833594, 3.728458, 50
8.019130, 3.710711, 50
8.203803, 3.693465, 50
8.387646, 3.676866, 50
8.570700, 3.661071, 50
8.753012, 3.646246, 50
8.934640, 3.632560, 50
9.115649, 3.620177, 50
9.299607, 3.679160, 50
9.499316, 3.994181, 50
9.697471, 3.963100, 50
9.894044, 3.931469, 50
10.088985, 3.898809, 50
10.282216, 3.864616, 50
10.473633, 3.828347, 50
10.663103, 3.789404, 50
10.850460, 3.747132, 50
11.035500, 3.700804, 50
11.217982, 3.649631, 50
11.397620, 3.592769, 50
11.574088, 3.529369, 50
11.747021, 3.458656, 50
11.916026, 3.380087, 50
12.080705, 3.293591, 50
12.240703, 3.199949, 50
12.395766, 3.101266, 50
12.545840, 3.001490, 50
12.691177, 2.906723, 50
12.832426, 2.824984, 50
12.970678, 2.765053, 50
13.107399, 2.734405, 50
13.242018, 2.692378, 50
13.373437, 2.628395, 50
13.502251, 2.576271, 50
13.628848, 2.531938, 50
13.753216, 2.487357, 50
13.875081, 2.437309, 50
13.994032, 2.379011, 50
14.109603, 2.311428, 50
14.221333, 2.234609, 50
14.328793, 2.149186, 50
14.431596, 2.056056, 50
14.529405, 1.956183, 50
14.621929, 1.850496, 50
14.708922, 1.739842, 50
14.790170, 1.624972, 50
14.865497, 1.506532, 50
14.934751, 1.385081, 50
14.997806, 1.261096, 50
15.054555, 1.134984, 50
15.104910, 1.007096, 50
15.148796, 0.877733, 50
15.186154, 0.747160, 50
15.216935, 0.615607, 50
15.241099, 0.483281, 50
15.258617, 0.350368, 50
15.269469, 0.217041, 50
15.273642, 0.083462, 50
15.274058, 0.008314, 50
15.274058, 0.000000, 50
