dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,12.092402,4.069847,12.395766,3.101266,-1.973657,-2.016050,0.414785
0.050000,12.227659,4.134870,12.545840,3.001490,-1.995525,-0.437350,0.482950
0.050000,12.353816,4.207030,12.691177,2.906723,-1.895332,2.003844,0.557581
0.050000,12.470624,4.286447,12.832426,2.824984,-1.634773,5.211191,0.637790
0.050000,12.578164,4.373332,12.970678,2.765053,-1.198627,8.722911,0.722088
0.050000,12.676776,4.468032,13.107399,2.734405,-0.612953,11.713482,0.808478
0.050000,12.765517,4.569261,13.242018,2.692378,-0.840554,-4.552020,0.893311
0.050000,12.843712,4.674886,13.373437,2.628395,-1.279658,-8.782074,0.973032
0.050000,12.912213,4.783976,13.502251,2.576271,-1.042470,4.743767,1.046202
0.050000,12.971910,4.895614,13.628848,2.531938,-0.886662,3.116152,1.112289
0.050000,13.023587,5.008737,13.753216,2.487357,-0.891615,-0.099065,1.171308
0.050000,13.067984,5.122228,13.875081,2.437309,-1.000974,-2.187184,1.223632
0.050000,13.105817,5.235001,13.994032,2.379011,-1.165953,-3.299568,1.269823
0.050000,13.137790,5.346062,14.109603,2.311428,-1.351650,-3.713953,1.310515
0.050000,13.164576,5.454534,14.221333,2.234609,-1.536394,-3.694877,1.346337
0.050000,13.186815,5.559667,14.328793,2.149186,-1.708452,-3.441155,1.377877
0.050000,13.205103,5.660830,14.431596,2.056056,-1.862602,-3.083003,1.405661
0.050000,13.219985,5.757500,14.529405,1.956183,-1.997470,-2.697353,1.430148
0.050000,13.231955,5.849248,14.621929,1.850496,-2.113741,-2.325416,1.451736
0.050000,13.241457,5.935719,14.708922,1.739842,-2.213061,-1.986416,1.470763
0.050000,13.248887,6.016627,14.790170,1.624972,-2.297416,-1.687087,1.487517
0.050000,13.254595,6.091737,14.865497,1.506532,-2.368791,-1.427499,1.502243
0.050000,13.258890,6.160858,14.934751,1.385081,-2.429018,-1.204537,1.515146
0.050000,13.262041,6.223834,14.997806,1.261096,-2.479707,-1.013785,1.526398
0.050000,13.264281,6.280539,15.054555,1.134984,-2.522237,-0.850603,1.536145
0.050000,13.265814,6.330870,15.104910,1.007096,-2.557765,-0.710553,1.544508
0.050000,13.266812,6.374746,15.148796,0.877733,-2.587247,-0.589654,1.551588
0.050000,13.267419,6.412099,15.186154,0.747160,-2.611469,-0.484425,1.557468
0.050000,13.267756,6.442877,15.216935,0.615607,-2.631060,-0.391838,1.562214
0.050000,13.267919,6.467041,15.241099,0.483281,-2.646525,-0.309300,1.565880
0.050000,13.267982,6.484559,15.258617,0.350368,-2.658254,-0.234561,1.568505
0.050000,13.267998,6.495411,15.269469,0.217041,-2.666536,-0.165648,1.570118
0.050000,13.268000,6.499584,15.273642,0.083462,-2.671576,-0.100794,1.570735
0.050000,13.268000,6.500000,15.274058,0.008314,-1.502965,23.372222,1.570796
0.050000,13.268000,6.500000,15.274058,0.000000,-0.166285,26.733601,1.570796
