0.003750 ,0.150000,50
0.015714 ,0.239281,50
0.035652 ,0.398769,50
0.063563 ,0.558206,50
0.099441 ,0.717566,50
0.143282 ,0.876813,50
0.195077 ,1.035907,50
0.254817 ,1.194797,50
0.322488 ,1.353420,50
0.398073 ,1.511702,50
0.481551 ,1.669559,50
0.572896 ,1.826891,50
0.672075 ,1.983593,50
0.779053 ,2.139548,50
0.893784 ,2.294636,50
1.016221 ,2.448734,50
1.146307 ,2.601723,50
1.283982 ,2.753492,50
1.429179 ,2.903942,50
1.581829 ,3.052990,50
1.741857 ,3.200570,50
1.909189 ,3.346635,50
2.083747 ,3.491159,50
2.265453 ,3.634126,50
2.454230 ,3.775533,50
2.649999 ,3.915379,50
2.852682 ,4.053663,50
3.062200 ,4.190367,50
3.278473 ,4.325461,50
3.501417 ,4.458886,50
3.730945 ,4.590553,50
3.966962 ,4.720341,50
4.209367 ,4.848094,50
4.458048 ,4.973623,50
4.712884 ,5.096726,50
4.973744 ,5.217204,50
5.240490 ,5.334906,50
5.512980 ,5.449796,50
5.791082 ,5.562052,50
6.074692 ,5.672193,50
6.360196 ,5.710076,50
6.644137 ,5.678834,50
6.926740 ,5.652058,50
7.208307 ,5.631332,50
7.503938 ,5.912633,50
7.810843 ,6.138087,50
8.115980 ,6.102756,50
8.419518 ,6.070754,50
8.721568 ,6.041004,50
9.022195 ,6.012537,50
9.321418 ,5.984453,50
9.619211 ,5.955871,50
9.915505 ,5.925880,50
10.210180,5.893497,50
10.503061,5.857620,50
10.793911,5.816992,50
11.082421,5.770206,50
11.364803,5.647629,50
11.637217,5.448281,50
11.899335,5.242362,50
12.151073,5.034761,50
12.392532,4.829174,50
12.624086,4.631099,50
12.846436,4.446991,50
13.060554,4.282354,50
13.267529,4.139515,50
13.468356,4.016533,50
13.663760,3.908080,50
13.854140,3.807607,50
14.039608,3.709344,50
14.220071,3.609260,50
14.395325,3.505091,50
14.565120,3.395904,50
14.729200,3.281597,50
14.887326,3.162509,50
15.039284,3.039169,50
15.184892,2.912152,50
15.323992,2.782004,50
15.456453,2.649214,50
15.582163,2.514204,50
15.701029,2.377331,50
15.812974,2.238896,50
15.917932,2.099147,50
16.015846,1.958293,50
16.106672,1.816508,50
16.190368,1.673937,50
16.266903,1.530702,50
16.336249,1.386907,50
16.398381,1.242641,50
16.453280,1.097980,50
16.500929,0.952988,50
16.541316,0.807725,50
16.574428,0.662240,50
16.600257,0.516582,50
16.618796,0.370791,50
16.630042,0.224908,50
16.633990,0.078969,50
16.634140,0.002995,50
16.634140,0.000000,50
